"","Date","Q","month","site"
"104",1993-09-23,NA,9,"Toolik"
"105",1993-09-24,NA,9,"Toolik"
"106",1993-09-25,NA,9,"Toolik"
"107",1993-09-26,NA,9,"Toolik"
"108",1993-09-27,NA,9,"Toolik"
"109",1993-09-28,NA,9,"Toolik"
"110",1993-09-29,NA,9,"Toolik"
"111",1993-09-30,NA,9,"Toolik"
"324",1994-05-01,NA,5,"Toolik"
"325",1994-05-02,NA,5,"Toolik"
"326",1994-05-03,NA,5,"Toolik"
"327",1994-05-04,NA,5,"Toolik"
"328",1994-05-05,NA,5,"Toolik"
"329",1994-05-06,NA,5,"Toolik"
"330",1994-05-07,NA,5,"Toolik"
"331",1994-05-08,NA,5,"Toolik"
"332",1994-05-09,NA,5,"Toolik"
"333",1994-05-10,NA,5,"Toolik"
"334",1994-05-11,NA,5,"Toolik"
"335",1994-05-12,NA,5,"Toolik"
"336",1994-05-13,NA,5,"Toolik"
"337",1994-05-14,NA,5,"Toolik"
"338",1994-05-15,NA,5,"Toolik"
"339",1994-05-16,NA,5,"Toolik"
"340",1994-05-17,NA,5,"Toolik"
"341",1994-05-18,NA,5,"Toolik"
"342",1994-05-19,NA,5,"Toolik"
"343",1994-05-20,NA,5,"Toolik"
"344",1994-05-21,NA,5,"Toolik"
"345",1994-05-22,NA,5,"Toolik"
"346",1994-05-23,NA,5,"Toolik"
"347",1994-05-24,NA,5,"Toolik"
"348",1994-05-25,NA,5,"Toolik"
"349",1994-05-26,NA,5,"Toolik"
"350",1994-05-27,NA,5,"Toolik"
"351",1994-05-28,NA,5,"Toolik"
"352",1994-05-29,NA,5,"Toolik"
"353",1994-05-30,NA,5,"Toolik"
"354",1994-05-31,NA,5,"Toolik"
"355",1994-06-01,NA,6,"Toolik"
"356",1994-06-02,NA,6,"Toolik"
"357",1994-06-03,NA,6,"Toolik"
"358",1994-06-04,NA,6,"Toolik"
"359",1994-06-05,NA,6,"Toolik"
"360",1994-06-06,0.5664,6,"Toolik"
"361",1994-06-07,0.562666666666667,6,"Toolik"
"362",1994-06-08,0.505916666666667,6,"Toolik"
"363",1994-06-09,0.409708333333333,6,"Toolik"
"364",1994-06-10,0.30825,6,"Toolik"
"365",1994-06-11,0.238583333333333,6,"Toolik"
"366",1994-06-12,0.153041666666667,6,"Toolik"
"367",1994-06-13,0.109208333333333,6,"Toolik"
"368",1994-06-14,0.0500625,6,"Toolik"
"369",1994-06-15,0.0228891666666667,6,"Toolik"
"370",1994-06-16,0.272283333333333,6,"Toolik"
"371",1994-06-17,0.626125,6,"Toolik"
"372",1994-06-18,0.630958333333333,6,"Toolik"
"373",1994-06-19,0.76275,6,"Toolik"
"374",1994-06-20,1.18429166666667,6,"Toolik"
"375",1994-06-21,1.66958333333333,6,"Toolik"
"376",1994-06-22,1.6225,6,"Toolik"
"377",1994-06-23,1.30791666666667,6,"Toolik"
"378",1994-06-24,1.077,6,"Toolik"
"379",1994-06-25,0.921208333333333,6,"Toolik"
"380",1994-06-26,1.01195833333333,6,"Toolik"
"381",1994-06-27,1.46541666666667,6,"Toolik"
"382",1994-06-28,1.69958333333333,6,"Toolik"
"383",1994-06-29,1.6175,6,"Toolik"
"384",1994-06-30,1.28291666666667,6,"Toolik"
"385",1994-07-01,1.02945833333333,7,"Toolik"
"386",1994-07-02,0.827416666666667,7,"Toolik"
"387",1994-07-03,0.721291666666667,7,"Toolik"
"388",1994-07-04,1.27316666666667,7,"Toolik"
"389",1994-07-05,1.34375,7,"Toolik"
"390",1994-07-06,1.61125,7,"Toolik"
"391",1994-07-07,2.16083333333333,7,"Toolik"
"392",1994-07-08,1.64916666666667,7,"Toolik"
"393",1994-07-09,1.35166666666667,7,"Toolik"
"394",1994-07-10,1.13875,7,"Toolik"
"395",1994-07-11,0.987541666666667,7,"Toolik"
"396",1994-07-12,0.853458333333333,7,"Toolik"
"397",1994-07-13,0.818291666666667,7,"Toolik"
"398",1994-07-14,1.74458333333333,7,"Toolik"
"399",1994-07-15,1.70083333333333,7,"Toolik"
"400",1994-07-16,1.38916666666667,7,"Toolik"
"401",1994-07-17,1.19916666666667,7,"Toolik"
"402",1994-07-18,1.14375,7,"Toolik"
"403",1994-07-19,1.84541666666667,7,"Toolik"
"404",1994-07-20,2.25291666666667,7,"Toolik"
"405",1994-07-21,3.29791666666667,7,"Toolik"
"406",1994-07-22,2.48291666666667,7,"Toolik"
"407",1994-07-23,1.93291666666667,7,"Toolik"
"408",1994-07-24,1.59041666666667,7,"Toolik"
"409",1994-07-25,1.42708333333333,7,"Toolik"
"410",1994-07-26,1.27791666666667,7,"Toolik"
"411",1994-07-27,1.12541666666667,7,"Toolik"
"412",1994-07-28,0.998708333333333,7,"Toolik"
"413",1994-07-29,0.883583333333333,7,"Toolik"
"414",1994-07-30,0.828791666666667,7,"Toolik"
"415",1994-07-31,1.34529166666667,7,"Toolik"
"416",1994-08-01,1.36458333333333,8,"Toolik"
"417",1994-08-02,1.20416666666667,8,"Toolik"
"418",1994-08-03,1.05579166666667,8,"Toolik"
"419",1994-08-04,0.938416666666667,8,"Toolik"
"420",1994-08-05,0.840958333333333,8,"Toolik"
"421",1994-08-06,0.742916666666667,8,"Toolik"
"422",1994-08-07,0.692166666666667,8,"Toolik"
"423",1994-08-08,0.768166666666667,8,"Toolik"
"424",1994-08-09,0.772833333333333,8,"Toolik"
"425",1994-08-10,0.718583333333333,8,"Toolik"
"426",1994-08-11,0.624125,8,"Toolik"
"427",1994-08-12,0.545916666666667,8,"Toolik"
"428",1994-08-13,0.543,8,"Toolik"
"429",1994-08-14,0.537708333333333,8,"Toolik"
"430",1994-08-15,0.662666666666667,8,"Toolik"
"431",1994-08-16,0.860041666666667,8,"Toolik"
"432",1994-08-17,1.00920833333333,8,"Toolik"
"433",1994-08-18,1.11208333333333,8,"Toolik"
"434",1994-08-19,1.11333333333333,8,"Toolik"
"435",1994-08-20,1.06125,8,"Toolik"
"436",1994-08-21,1.05333333333333,8,"Toolik"
"437",1994-08-22,NA,8,"Toolik"
"438",1994-08-23,NA,8,"Toolik"
"439",1994-08-24,NA,8,"Toolik"
"440",1994-08-25,NA,8,"Toolik"
"441",1994-08-26,NA,8,"Toolik"
"442",1994-08-27,NA,8,"Toolik"
"443",1994-08-28,NA,8,"Toolik"
"444",1994-08-29,NA,8,"Toolik"
"445",1994-08-30,NA,8,"Toolik"
"446",1994-08-31,NA,8,"Toolik"
"447",1994-09-01,NA,9,"Toolik"
"448",1994-09-02,NA,9,"Toolik"
"449",1994-09-03,NA,9,"Toolik"
"450",1994-09-04,NA,9,"Toolik"
"451",1994-09-05,NA,9,"Toolik"
"452",1994-09-06,NA,9,"Toolik"
"453",1994-09-07,NA,9,"Toolik"
"454",1994-09-08,NA,9,"Toolik"
"455",1994-09-09,NA,9,"Toolik"
"456",1994-09-10,NA,9,"Toolik"
"457",1994-09-11,NA,9,"Toolik"
"458",1994-09-12,NA,9,"Toolik"
"459",1994-09-13,NA,9,"Toolik"
"460",1994-09-14,NA,9,"Toolik"
"461",1994-09-15,NA,9,"Toolik"
"462",1994-09-16,NA,9,"Toolik"
"463",1994-09-17,NA,9,"Toolik"
"464",1994-09-18,NA,9,"Toolik"
"465",1994-09-19,NA,9,"Toolik"
"466",1994-09-20,NA,9,"Toolik"
"467",1994-09-21,NA,9,"Toolik"
"468",1994-09-22,NA,9,"Toolik"
"469",1994-09-23,NA,9,"Toolik"
"470",1994-09-24,NA,9,"Toolik"
"471",1994-09-25,NA,9,"Toolik"
"472",1994-09-26,NA,9,"Toolik"
"473",1994-09-27,NA,9,"Toolik"
"474",1994-09-28,NA,9,"Toolik"
"475",1994-09-29,NA,9,"Toolik"
"476",1994-09-30,NA,9,"Toolik"
"689",1995-05-01,NA,5,"Toolik"
"690",1995-05-02,NA,5,"Toolik"
"691",1995-05-03,NA,5,"Toolik"
"692",1995-05-04,NA,5,"Toolik"
"693",1995-05-05,NA,5,"Toolik"
"694",1995-05-06,NA,5,"Toolik"
"695",1995-05-07,NA,5,"Toolik"
"696",1995-05-08,NA,5,"Toolik"
"697",1995-05-09,NA,5,"Toolik"
"698",1995-05-10,NA,5,"Toolik"
"699",1995-05-11,NA,5,"Toolik"
"700",1995-05-12,NA,5,"Toolik"
"701",1995-05-13,NA,5,"Toolik"
"702",1995-05-14,NA,5,"Toolik"
"703",1995-05-15,NA,5,"Toolik"
"704",1995-05-16,NA,5,"Toolik"
"705",1995-05-17,NA,5,"Toolik"
"706",1995-05-18,NA,5,"Toolik"
"707",1995-05-19,NA,5,"Toolik"
"708",1995-05-20,NA,5,"Toolik"
"709",1995-05-21,NA,5,"Toolik"
"710",1995-05-22,NA,5,"Toolik"
"711",1995-05-23,NA,5,"Toolik"
"712",1995-05-24,NA,5,"Toolik"
"713",1995-05-25,NA,5,"Toolik"
"714",1995-05-26,NA,5,"Toolik"
"715",1995-05-27,NA,5,"Toolik"
"716",1995-05-28,NA,5,"Toolik"
"717",1995-05-29,NA,5,"Toolik"
"718",1995-05-30,NA,5,"Toolik"
"719",1995-05-31,NA,5,"Toolik"
"720",1995-06-01,NA,6,"Toolik"
"721",1995-06-02,NA,6,"Toolik"
"722",1995-06-03,NA,6,"Toolik"
"723",1995-06-04,NA,6,"Toolik"
"724",1995-06-05,NA,6,"Toolik"
"725",1995-06-06,NA,6,"Toolik"
"726",1995-06-07,NA,6,"Toolik"
"727",1995-06-08,NA,6,"Toolik"
"728",1995-06-09,NA,6,"Toolik"
"729",1995-06-10,NA,6,"Toolik"
"730",1995-06-11,NA,6,"Toolik"
"731",1995-06-12,NA,6,"Toolik"
"732",1995-06-13,NA,6,"Toolik"
"733",1995-06-14,NA,6,"Toolik"
"734",1995-06-15,NA,6,"Toolik"
"735",1995-06-16,NA,6,"Toolik"
"736",1995-06-17,NA,6,"Toolik"
"737",1995-06-18,NA,6,"Toolik"
"738",1995-06-19,NA,6,"Toolik"
"739",1995-06-20,NA,6,"Toolik"
"740",1995-06-21,NA,6,"Toolik"
"741",1995-06-22,NA,6,"Toolik"
"742",1995-06-23,NA,6,"Toolik"
"743",1995-06-24,NA,6,"Toolik"
"744",1995-06-25,NA,6,"Toolik"
"745",1995-06-26,NA,6,"Toolik"
"746",1995-06-27,NA,6,"Toolik"
"747",1995-06-28,NA,6,"Toolik"
"748",1995-06-29,NA,6,"Toolik"
"749",1995-06-30,NA,6,"Toolik"
"750",1995-07-01,NA,7,"Toolik"
"751",1995-07-02,NA,7,"Toolik"
"752",1995-07-03,NA,7,"Toolik"
"753",1995-07-04,NA,7,"Toolik"
"754",1995-07-05,NA,7,"Toolik"
"755",1995-07-06,NA,7,"Toolik"
"756",1995-07-07,NA,7,"Toolik"
"757",1995-07-08,NA,7,"Toolik"
"758",1995-07-09,NA,7,"Toolik"
"759",1995-07-10,NA,7,"Toolik"
"760",1995-07-11,NA,7,"Toolik"
"761",1995-07-12,0.836,7,"Toolik"
"762",1995-07-13,0.7445,7,"Toolik"
"763",1995-07-14,0.593875,7,"Toolik"
"764",1995-07-15,0.498416666666667,7,"Toolik"
"765",1995-07-16,0.452458333333333,7,"Toolik"
"766",1995-07-17,0.498888888888889,7,"Toolik"
"767",1995-07-18,0.6106,7,"Toolik"
"768",1995-07-19,0.809125,7,"Toolik"
"769",1995-07-20,3.44666666666667,7,"Toolik"
"770",1995-07-21,7.835,7,"Toolik"
"771",1995-07-22,5.2675,7,"Toolik"
"772",1995-07-23,2.39958333333333,7,"Toolik"
"773",1995-07-24,1.4975,7,"Toolik"
"774",1995-07-25,1.10804166666667,7,"Toolik"
"775",1995-07-26,0.930541666666667,7,"Toolik"
"776",1995-07-27,0.806625,7,"Toolik"
"777",1995-07-28,0.692958333333333,7,"Toolik"
"778",1995-07-29,0.6095,7,"Toolik"
"779",1995-07-30,0.543208333333333,7,"Toolik"
"780",1995-07-31,0.554,7,"Toolik"
"781",1995-08-01,0.781125,8,"Toolik"
"782",1995-08-02,0.868208333333333,8,"Toolik"
"783",1995-08-03,1.215875,8,"Toolik"
"784",1995-08-04,1.30833333333333,8,"Toolik"
"785",1995-08-05,1.09541666666667,8,"Toolik"
"786",1995-08-06,1.01275,8,"Toolik"
"787",1995-08-07,0.862541666666667,8,"Toolik"
"788",1995-08-08,0.742916666666667,8,"Toolik"
"789",1995-08-09,0.657416666666667,8,"Toolik"
"790",1995-08-10,0.612833333333333,8,"Toolik"
"791",1995-08-11,0.640208333333333,8,"Toolik"
"792",1995-08-12,0.605583333333333,8,"Toolik"
"793",1995-08-13,0.576125,8,"Toolik"
"794",1995-08-14,0.685416666666667,8,"Toolik"
"795",1995-08-15,1.34183333333333,8,"Toolik"
"796",1995-08-16,1.74041666666667,8,"Toolik"
"797",1995-08-17,1.26875,8,"Toolik"
"798",1995-08-18,1.020875,8,"Toolik"
"799",1995-08-19,1.23291666666667,8,"Toolik"
"800",1995-08-20,1.42375,8,"Toolik"
"801",1995-08-21,1.17583333333333,8,"Toolik"
"802",1995-08-22,1.00545833333333,8,"Toolik"
"803",1995-08-23,0.895428571428571,8,"Toolik"
"804",1995-08-24,NA,8,"Toolik"
"805",1995-08-25,NA,8,"Toolik"
"806",1995-08-26,NA,8,"Toolik"
"807",1995-08-27,NA,8,"Toolik"
"808",1995-08-28,NA,8,"Toolik"
"809",1995-08-29,NA,8,"Toolik"
"810",1995-08-30,NA,8,"Toolik"
"811",1995-08-31,NA,8,"Toolik"
"812",1995-09-01,NA,9,"Toolik"
"813",1995-09-02,NA,9,"Toolik"
"814",1995-09-03,NA,9,"Toolik"
"815",1995-09-04,NA,9,"Toolik"
"816",1995-09-05,NA,9,"Toolik"
"817",1995-09-06,NA,9,"Toolik"
"818",1995-09-07,NA,9,"Toolik"
"819",1995-09-08,NA,9,"Toolik"
"820",1995-09-09,NA,9,"Toolik"
"821",1995-09-10,NA,9,"Toolik"
"822",1995-09-11,NA,9,"Toolik"
"823",1995-09-12,NA,9,"Toolik"
"824",1995-09-13,NA,9,"Toolik"
"825",1995-09-14,NA,9,"Toolik"
"826",1995-09-15,NA,9,"Toolik"
"827",1995-09-16,NA,9,"Toolik"
"828",1995-09-17,NA,9,"Toolik"
"829",1995-09-18,NA,9,"Toolik"
"830",1995-09-19,NA,9,"Toolik"
"831",1995-09-20,NA,9,"Toolik"
"832",1995-09-21,NA,9,"Toolik"
"833",1995-09-22,NA,9,"Toolik"
"834",1995-09-23,NA,9,"Toolik"
"835",1995-09-24,NA,9,"Toolik"
"836",1995-09-25,NA,9,"Toolik"
"837",1995-09-26,NA,9,"Toolik"
"838",1995-09-27,NA,9,"Toolik"
"839",1995-09-28,NA,9,"Toolik"
"840",1995-09-29,NA,9,"Toolik"
"841",1995-09-30,NA,9,"Toolik"
"1055",1996-05-01,NA,5,"Toolik"
"1056",1996-05-02,NA,5,"Toolik"
"1057",1996-05-03,NA,5,"Toolik"
"1058",1996-05-04,NA,5,"Toolik"
"1059",1996-05-05,NA,5,"Toolik"
"1060",1996-05-06,NA,5,"Toolik"
"1061",1996-05-07,NA,5,"Toolik"
"1062",1996-05-08,NA,5,"Toolik"
"1063",1996-05-09,NA,5,"Toolik"
"1064",1996-05-10,NA,5,"Toolik"
"1065",1996-05-11,NA,5,"Toolik"
"1066",1996-05-12,NA,5,"Toolik"
"1067",1996-05-13,NA,5,"Toolik"
"1068",1996-05-14,NA,5,"Toolik"
"1069",1996-05-15,NA,5,"Toolik"
"1070",1996-05-16,NA,5,"Toolik"
"1071",1996-05-17,NA,5,"Toolik"
"1072",1996-05-18,NA,5,"Toolik"
"1073",1996-05-19,NA,5,"Toolik"
"1074",1996-05-20,NA,5,"Toolik"
"1075",1996-05-21,NA,5,"Toolik"
"1076",1996-05-22,NA,5,"Toolik"
"1077",1996-05-23,NA,5,"Toolik"
"1078",1996-05-24,NA,5,"Toolik"
"1079",1996-05-25,NA,5,"Toolik"
"1080",1996-05-26,NA,5,"Toolik"
"1081",1996-05-27,NA,5,"Toolik"
"1082",1996-05-28,NA,5,"Toolik"
"1083",1996-05-29,NA,5,"Toolik"
"1084",1996-05-30,NA,5,"Toolik"
"1085",1996-05-31,NA,5,"Toolik"
"1086",1996-06-01,NA,6,"Toolik"
"1087",1996-06-02,NA,6,"Toolik"
"1088",1996-06-03,NA,6,"Toolik"
"1089",1996-06-04,1.79,6,"Toolik"
"1090",1996-06-05,1.48958333333333,6,"Toolik"
"1091",1996-06-06,2.29375,6,"Toolik"
"1092",1996-06-07,5.37291666666667,6,"Toolik"
"1093",1996-06-08,2.69916666666667,6,"Toolik"
"1094",1996-06-09,1.5625,6,"Toolik"
"1095",1996-06-10,1.56041666666667,6,"Toolik"
"1096",1996-06-11,1.31625,6,"Toolik"
"1097",1996-06-12,1.018375,6,"Toolik"
"1098",1996-06-13,0.805583333333333,6,"Toolik"
"1099",1996-06-14,0.639625,6,"Toolik"
"1100",1996-06-15,0.511833333333333,6,"Toolik"
"1101",1996-06-16,0.394666666666667,6,"Toolik"
"1102",1996-06-17,0.292541666666667,6,"Toolik"
"1103",1996-06-18,0.210666666666667,6,"Toolik"
"1104",1996-06-19,0.150708333333333,6,"Toolik"
"1105",1996-06-20,0.0984375,6,"Toolik"
"1106",1996-06-21,0.0664333333333333,6,"Toolik"
"1107",1996-06-22,0.0473708333333333,6,"Toolik"
"1108",1996-06-23,0.1813125,6,"Toolik"
"1109",1996-06-24,0.387375,6,"Toolik"
"1110",1996-06-25,0.34425,6,"Toolik"
"1111",1996-06-26,0.32675,6,"Toolik"
"1112",1996-06-27,0.331916666666667,6,"Toolik"
"1113",1996-06-28,0.288041666666667,6,"Toolik"
"1114",1996-06-29,0.249416666666667,6,"Toolik"
"1115",1996-06-30,0.203583333333333,6,"Toolik"
"1116",1996-07-01,0.147791666666667,7,"Toolik"
"1117",1996-07-02,0.0904375,7,"Toolik"
"1118",1996-07-03,0.0506375,7,"Toolik"
"1119",1996-07-04,0.0254291666666667,7,"Toolik"
"1120",1996-07-05,0.00846291666666667,7,"Toolik"
"1121",1996-07-06,0.0209333333333333,7,"Toolik"
"1122",1996-07-07,0.0671541666666667,7,"Toolik"
"1123",1996-07-08,0.08245,7,"Toolik"
"1124",1996-07-09,0.071675,7,"Toolik"
"1125",1996-07-10,0.0540791666666667,7,"Toolik"
"1126",1996-07-11,0.0383958333333333,7,"Toolik"
"1127",1996-07-12,0.042425,7,"Toolik"
"1128",1996-07-13,0.242283333333333,7,"Toolik"
"1129",1996-07-14,0.907041666666667,7,"Toolik"
"1130",1996-07-15,1.105,7,"Toolik"
"1131",1996-07-16,0.982916666666667,7,"Toolik"
"1132",1996-07-17,0.888125,7,"Toolik"
"1133",1996-07-18,0.735166666666667,7,"Toolik"
"1134",1996-07-19,0.614416666666667,7,"Toolik"
"1135",1996-07-20,0.59275,7,"Toolik"
"1136",1996-07-21,0.714041666666667,7,"Toolik"
"1137",1996-07-22,1.060625,7,"Toolik"
"1138",1996-07-23,1.31,7,"Toolik"
"1139",1996-07-24,0.942875,7,"Toolik"
"1140",1996-07-25,0.723,7,"Toolik"
"1141",1996-07-26,0.57725,7,"Toolik"
"1142",1996-07-27,0.490208333333333,7,"Toolik"
"1143",1996-07-28,0.500333333333333,7,"Toolik"
"1144",1996-07-29,0.569416666666667,7,"Toolik"
"1145",1996-07-30,0.806333333333333,7,"Toolik"
"1146",1996-07-31,0.938125,7,"Toolik"
"1147",1996-08-01,0.839291666666667,8,"Toolik"
"1148",1996-08-02,0.688125,8,"Toolik"
"1149",1996-08-03,0.66075,8,"Toolik"
"1150",1996-08-04,0.778083333333333,8,"Toolik"
"1151",1996-08-05,0.783791666666667,8,"Toolik"
"1152",1996-08-06,0.770208333333333,8,"Toolik"
"1153",1996-08-07,0.712125,8,"Toolik"
"1154",1996-08-08,0.637,8,"Toolik"
"1155",1996-08-09,0.689291666666667,8,"Toolik"
"1156",1996-08-10,0.807791666666667,8,"Toolik"
"1157",1996-08-11,0.803666666666667,8,"Toolik"
"1158",1996-08-12,0.714583333333333,8,"Toolik"
"1159",1996-08-13,0.613,8,"Toolik"
"1160",1996-08-14,0.561541666666667,8,"Toolik"
"1161",1996-08-15,0.59975,8,"Toolik"
"1162",1996-08-16,0.658333333333333,8,"Toolik"
"1163",1996-08-17,0.909916666666667,8,"Toolik"
"1164",1996-08-18,0.965916666666667,8,"Toolik"
"1165",1996-08-19,0.874083333333333,8,"Toolik"
"1166",1996-08-20,0.789208333333333,8,"Toolik"
"1167",1996-08-21,0.731416666666667,8,"Toolik"
"1168",1996-08-22,0.673458333333333,8,"Toolik"
"1169",1996-08-23,0.619416666666667,8,"Toolik"
"1170",1996-08-24,0.636,8,"Toolik"
"1171",1996-08-25,NA,8,"Toolik"
"1172",1996-08-26,NA,8,"Toolik"
"1173",1996-08-27,NA,8,"Toolik"
"1174",1996-08-28,NA,8,"Toolik"
"1175",1996-08-29,NA,8,"Toolik"
"1176",1996-08-30,NA,8,"Toolik"
"1177",1996-08-31,NA,8,"Toolik"
"1178",1996-09-01,NA,9,"Toolik"
"1179",1996-09-02,NA,9,"Toolik"
"1180",1996-09-03,NA,9,"Toolik"
"1181",1996-09-04,NA,9,"Toolik"
"1182",1996-09-05,NA,9,"Toolik"
"1183",1996-09-06,NA,9,"Toolik"
"1184",1996-09-07,NA,9,"Toolik"
"1185",1996-09-08,NA,9,"Toolik"
"1186",1996-09-09,NA,9,"Toolik"
"1187",1996-09-10,NA,9,"Toolik"
"1188",1996-09-11,NA,9,"Toolik"
"1189",1996-09-12,NA,9,"Toolik"
"1190",1996-09-13,NA,9,"Toolik"
"1191",1996-09-14,NA,9,"Toolik"
"1192",1996-09-15,NA,9,"Toolik"
"1193",1996-09-16,NA,9,"Toolik"
"1194",1996-09-17,NA,9,"Toolik"
"1195",1996-09-18,NA,9,"Toolik"
"1196",1996-09-19,NA,9,"Toolik"
"1197",1996-09-20,NA,9,"Toolik"
"1198",1996-09-21,NA,9,"Toolik"
"1199",1996-09-22,NA,9,"Toolik"
"1200",1996-09-23,NA,9,"Toolik"
"1201",1996-09-24,NA,9,"Toolik"
"1202",1996-09-25,NA,9,"Toolik"
"1203",1996-09-26,NA,9,"Toolik"
"1204",1996-09-27,NA,9,"Toolik"
"1205",1996-09-28,NA,9,"Toolik"
"1206",1996-09-29,NA,9,"Toolik"
"1207",1996-09-30,NA,9,"Toolik"
"1420",1997-05-01,NA,5,"Toolik"
"1421",1997-05-02,NA,5,"Toolik"
"1422",1997-05-03,NA,5,"Toolik"
"1423",1997-05-04,NA,5,"Toolik"
"1424",1997-05-05,NA,5,"Toolik"
"1425",1997-05-06,NA,5,"Toolik"
"1426",1997-05-07,NA,5,"Toolik"
