"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"16",1970-10-16,8.40651807545925,44117,10,290,1970.7897260274,1450,1971,16,2.12900736631109,4.05222740085607,NA,1.53624081863159,0.0820394859971389,4.66661705578881,3389.47205449551,5.04578418216999,3337.49070904526
"17",1970-10-17,4.65259446434813,44118,10,291,1970.79246575342,1450,1971,17,1.53742501332559,4.44547144847511,NA,1.58806947859071,0.0794799694224609,4.91065416011905,1974.00519605071,5.05985393361506,2216.42881582609
"18",1970-10-18,3.41565001990369,44119,10,292,1970.79520547945,1450,1971,18,1.22836781748785,4.61095259926876,NA,1.60641005250247,0.0800294084067139,5.00249699972221,1476.29770358423,5.00878785505062,2349.57426963063
"19",1970-10-19,2.96700418657036,44120,10,293,1970.79794520548,1450,1971,19,1.08755275235264,4.7061857341894,NA,1.61469246054435,0.0802809701521563,5.04395967622003,1293.01483474687,5.02756529658154,2298.36014610165
"20",1970-10-20,2.7439486310148,44121,10,294,1970.80068493151,1450,1971,20,1.00939798921275,4.71451410720527,NA,1.61922772097281,0.0804219111578313,5.0666540934065,1201.1879718802,5.00016364222022,3468.77659006595
"21",1970-10-21,2.52849724212591,44122,10,295,1970.80342465753,1450,1971,21,0.927625150821825,4.36979188498305,NA,1.6239961505002,0.0805642081486807,5.09050447387608,1112.08261160666,4.97367852273766,4125.41021832691
"22",1970-10-22,2.99995557545924,44123,10,296,1970.80616438356,1450,1971,22,1.09859748037821,3.95916688498305,NA,1.61350920893293,0.0803025123673683,5.03804546808924,1305.84204789795,5.01869567392593,2341.78643498333
"23",1970-10-23,20.8215875199037,44124,10,297,1970.80890410959,1450,1971,23,3.03599031003518,5.7327482341894,NA,1.43966419874545,0.0825256409680754,4.23810403312979,7624.28626942481,4.98274248425806,2361.11665607755
"24",1970-10-24,13.3390875199037,44125,10,298,1970.81164383562,1450,1971,24,2.59069863634165,6.97367581355448,NA,1.4876524857983,0.0847125262762144,4.44407546948544,5121.78436505002,4.97899643939308,2922.18029740179
"25",1970-10-25,7.02255974212591,44126,10,299,1970.81438356164,1450,1971,25,1.94912778720478,7.4889486310148,NA,1.5507390913732,0.0813051397089717,4.73408911497488,2872.40460201726,4.96220603793659,2458.48477122803
"26",1970-10-26,5.50933057545924,44127,10,300,1970.81712328767,1450,1971,26,1.70644312312687,7.85213811514178,NA,1.5737257103,0.0797149992076059,4.84059369656355,2304.15242594568,4.97203200739411,2686.47857730524
"27",1970-10-27,4.55627501990369,44128,10,301,1970.8198630137,1450,1971,27,1.51650540809664,8.11104188498305,NA,1.58574072962126,0.0797379238015765,4.89952782770781,1928.75871606118,4.97056845538517,3048.08419852118
"28",1970-10-28,3.90992085323702,44129,10,302,1970.82260273973,1450,1971,28,1.36351713165353,8.30838811514178,NA,1.59432320894261,0.0799644139511804,4.94240238209889,1669.62834479722,4.92970475300579,4168.60113767059
"29",1970-10-29,3.44353196434813,44130,10,303,1970.82534246575,1450,1971,29,1.23649767847678,8.37175617069734,NA,1.60135017630462,0.0801453852307837,4.97745676181654,1480.89871818512,4.91603382101083,2786.75068607276
"30",1970-10-30,3.12162224212591,44131,10,304,1970.82808219178,1450,1971,30,1.13835281609387,5.84318970244337,5.61207131619998,1.60663555014767,0.0802796186365762,5.00378351674483,1349.56125394447,4.94784580130733,2586.56230240097
"31",1970-10-31,2.91377501990369,44132,10,305,1970.83082191781,1450,1971,31,1.0694494981705,4.35385934530051,5.63733404768146,1.61014776497552,0.0803695583455065,5.02124631175783,1264.09957101937,4.96590019080355,2086.08806944566
"32",1970-11-01,2.70592779768147,44133,11,306,1970.83356164384,1451,1971,32,0.995444847087173,3.7371976389513,5.67129932545924,1.61398783740599,0.0804612596968604,5.04030538235955,1178.38389106917,4.929162991319,2138.3295049114
"33",1970-11-02,2.45752501990369,44134,11,307,1970.83630136986,1451,1971,33,0.899154754026498,3.30122541672908,4.92913265879257,1.61921503667537,0.0805751951477232,5.06621622669574,1075.71051072117,4.89410440735748,2494.67044650116
"34",1970-11-03,2.29530279768147,44135,11,308,1970.83904109589,1451,1971,34,0.830864772797025,2.97822938498305,4.55331784397776,1.62273605655716,0.0806493903823022,5.08361706050656,1008.15325585821,4.87802167526944,2595.50340007056
"35",1970-11-04,2.1964486310148,44136,11,309,1970.84178082192,1451,1971,35,0.786841797415309,2.7334476389513,4.44263497360739,1.62473698376407,0.0809391398587943,5.09421951237624,966.746143357718,4.89193357347355,2103.32631597836
"36",1970-11-05,2.16349724212591,44137,11,310,1970.84452054795,1451,1971,36,0.77172600595396,2.5505855357767,4.38805395508887,1.62497774904311,0.0810372884364947,5.09559956081349,952.500867563344,4.8272327969268,2619.54026167469
"37",1970-11-06,1.90495557545924,44138,11,311,1970.84726027397,1451,1971,37,0.644458688337845,2.37677601196718,4.35273682545924,1.63205712735244,0.0819386352710225,5.13294134740455,844.821380584243,4.81130013018565,2862.98362061895
"38",1970-11-07,1.78328890879258,44139,11,312,1970.85,1451,1971,38,0.578459360972089,2.21527799609416,4.3294173810148,1.63540927488948,0.0823935538781323,5.15063425415004,793.589956301337,4.85256181350729,2175.38886962236
"39",1970-11-08,1.72752501990369,44140,11,313,1970.85273972603,1451,1971,39,0.546689759856506,2.07550617069734,4.31818011249628,1.63667722258325,0.0826006772674916,5.15735021429184,769.776612329791,4.84291480069595,2429.12132539074
"40",1970-11-09,1.61599724212591,44141,11,314,1970.85547945205,1451,1971,40,0.479952253492192,1.95528791672908,4.30871714953332,1.64008397187148,0.0830524370561251,5.17527638774841,722.583276754241,4.82818319180107,3587.08807720477
"41",1970-11-10,1.70471251990369,44142,11,315,1970.85821917808,1451,1971,41,0.533396486492048,1.87091787704654,4.29029816805183,1.63614942612644,0.0826549607769951,5.1546705730307,759.216798301641,4.80381853157806,2769.89099520581
"42",1970-11-11,2.98728196434813,44143,11,316,1970.86095890411,1451,1971,42,1.09436393194929,1.98389406752273,4.31319515879257,1.60081251462791,0.0803337397295731,4.97468793668989,1283.97273565253,4.74612535640089,2965.2548906137
"43",1970-11-12,3.49169168657036,44144,11,317,1970.86369863014,1451,1971,43,1.25038634271929,2.1736361310148,4.34006321434813,1.59033660252913,0.0801953850816152,4.92302868039503,1485.18993450955,4.79620457699838,3486.68748576471
"44",1970-11-13,2.67297640879258,44145,11,318,1970.86643835616,1451,1971,44,0.983192611376187,2.28335339291956,4.26444400138517,1.60636342602077,0.0804276632500797,5.00192120400831,1155.16950136879,4.75206387648247,3251.1010078537
"45",1970-11-14,2.29783751990369,44146,11,319,1970.86917808219,1451,1971,45,0.8319684719241,2.356860337364,4.14522756619998,1.61516278170408,0.080547169848192,5.04513375820419,1001.62635631496,4.75589202565118,2886.82716820159
"46",1970-11-15,2.52089307545924,44147,11,320,1970.87191780822,1451,1971,46,0.924613233763755,2.4701986310148,3.94904006619998,1.60865235371917,0.0804654022708043,5.01301588029799,1091.86073451162,4.73404482728388,3254.73016833471
"47",1970-11-16,3.12162224212591,44148,11,321,1970.87465753425,1451,1971,47,1.13835281609387,2.68528791672908,3.89800765879257,1.59449201081694,0.0802990655621923,4.94336350510233,1333.2654836733,4.72959993762192,3234.99252412239
"48",1970-11-17,2.86815001990369,44149,11,322,1970.87739726027,1451,1971,48,1.0536672295645,2.85149327387194,3.87975765879257,1.59885319438888,0.0803653088371743,4.96478855163126,1230.31512430665,4.73099742216516,3606.19448614842
"49",1970-11-18,2.60200418657036,44150,11,323,1970.8801369863,1451,1971,49,0.956281989070709,2.79645359133226,3.86759099212591,1.60402162608033,0.0804344253386917,4.99011846211751,1121.84430882438,4.73832114210834,2619.35381018676
"50",1970-11-19,4.3180111310148,44151,11,324,1970.88287671233,1451,1971,50,1.46279490990652,2.91449922625289,3.92005974212591,1.57075519434223,0.0801112617343132,4.82723597909401,1800.92667079553,4.79653471603782,2171.74254625385
"51",1970-11-20,15.9954764087926,44152,11,325,1970.88561643836,1451,1971,51,2.77230595781523,4.81771351196718,4.36895904768146,1.45106815414966,0.0873012351667156,4.28711048066198,5924.82596157932,4.75918412506908,3411.14071583581
"52",1970-11-21,45.109295853237,44153,11,326,1970.88835616438,1451,1971,52,3.80908834174931,10.9336361310148,5.77260372360739,1.39632573368324,0.0984167639386451,4.06039187947507,15825.1465645622,4.72778059713158,3032.88281006295
"53",1970-11-22,12.2770389087926,44154,11,327,1970.89109589041,1451,1971,53,2.50773076243638,12.3273712500624,5.48778543657035,1.47480323164403,0.0863862127865022,4.38693132881981,4653.37669946015,4.74534855493991,2558.15227961078
"54",1970-11-23,19.2475250199037,44155,11,328,1970.89383561644,1451,1971,54,2.9573824820733,14.6310716468878,5.68473335323702,1.43034733652979,0.0882633789449946,4.2001398508014,6984.77444917009,4.74865395761049,2659.01173169879
"55",1970-11-24,9.9526986310148,44156,11,329,1970.89657534247,1451,1971,55,2.29784373359469,15.6431500199037,5.78240464953332,1.49258296614504,0.0848792781490221,4.46768313713494,3841.8195320154,4.75548351488654,2410.14768193171
"56",1970-11-25,6.68544168657035,44157,11,330,1970.89931506849,1451,1971,56,1.8999322796608,16.2264982341894,5.82160835323702,1.52901515060805,0.0818724665979902,4.63230882529689,2675.72423742113,4.72348932995409,3060.10832217354
"57",1970-11-26,5.46370557545924,44158,11,331,1970.90205479452,1451,1971,57,1.69812723638388,16.39016886911,5.8518560384222,1.5468663938125,0.0803532029789347,4.71272779526424,2224.70989608444,4.64707689486366,3624.10051028616
"58",1970-11-27,4.95929585323702,44159,11,332,1970.90479452055,1451,1971,58,1.60126376558566,14.8135716468878,5.88683520508887,1.55276091214756,0.0802149290115815,4.74070424307007,2031.31194284856,4.63945033002617,3924.00338755856
"59",1970-11-28,5.70196946434813,44160,11,333,1970.90753424658,1451,1971,59,1.74081163522327,9.18395359133226,5.96211645508887,1.54054935512827,0.0807383025303235,4.68383943753552,2307.49425637088,4.63389070521651,3771.12539792788
"60",1970-11-29,5.64367085323702,44161,11,334,1970.9102739726,1451,1971,60,1.73053471429515,8.23632958339575,6.04618474212591,1.54035830899355,0.0806869254376939,4.6827687367637,2283.37966933541,4.61521324889514,3504.88779024337
"61",1970-11-30,5.51946946434813,44162,11,335,1970.91301369863,1451,1971,61,1.70828174413886,6.27517878974495,6.13304122360739,1.54128108387976,0.0805417019842089,4.68669074694144,2234.99921471305,4.62693354137331,3845.26632797295
"62",1970-12-01,5.28880974212591,44163,12,336,1970.91575342466,1452,1971,62,1.66559321906509,5.60890894847511,6.2191372884222,1.54388924965135,0.0802989557572879,4.69833362216889,2146.91840346394,4.59298855609924,4187.42024201132
"63",1970-12-02,5.66141390879258,44164,12,337,1970.91849315068,1452,1971,63,1.73367366822564,5.46261926593543,6.3259335847185,1.53660555098737,0.0807960701168349,4.66524954959232,2281.98891064754,4.61317348943391,4142.68105651801
"64",1970-12-03,5.61071946434813,44165,12,338,1970.92123287671,1452,1971,64,1.72467895807606,5.48362125006241,6.43644747360739,1.53628693359576,0.0807535451479707,4.66358470413288,2260.7480568771,4.62665126972859,3216.04579113685
"65",1970-12-04,11.6712402976815,44166,12,339,1970.92397260274,1452,1971,65,2.45712772151494,6.44247045641163,6.75227386249628,1.46731020013921,0.0865640763975959,4.3549612464758,4391.52185042291,4.65730206847188,2559.23193885652
"66",1970-12-05,7.10874029768147,44167,12,340,1970.92671232877,1452,1971,66,1.96132505479623,6.64343771831639,6.91711529768146,1.51210722797757,0.0826839293721455,4.55510012169286,2797.72045589248,4.68146292768365,2398.58955058484
"67",1970-12-06,5.25839307545924,44168,12,341,1970.92945205479,1452,1971,67,1.65982548111318,6.5883980357767,7.02889654768146,1.53847093410757,0.0804310090971681,4.67286171653605,2122.99865505893,4.67889444337739,2436.58336928218
"68",1970-12-07,4.19380974212591,44169,12,342,1970.93219178082,1452,1971,68,1.43360956715076,6.39901807545924,7.10924724212591,1.55271232045067,0.0804480843530879,4.741307301452,1717.98976090732,4.68064433106536,2482.77262082501
"69",1970-12-08,3.58040696434813,44170,12,343,1970.93493150685,1452,1971,69,1.27547647114406,6.1549605357767,7.17100997360739,1.56241143337719,0.080453432834033,4.7878243304025,1481.09986742243,4.69866177410446,2251.29630241958
"70",1970-12-09,3.30412224212591,44171,12,344,1970.93767123288,1452,1971,70,1.19517085319644,5.81820458339575,7.22728080694072,1.56684180168583,0.0804567874227677,4.80901202432465,1372.85829436798,4.71730018156402,2036.00680184177
"71",1970-12-10,3.37002501990369,44172,12,345,1970.9404109589,1452,1971,71,1.21492016864047,5.49810537704655,7.28279122360739,1.56429249717454,0.08048317437535,4.79689333311737,1396.71220755583,4.69814866205367,2111.86193964184
"72",1970-12-11,3.19259446434813,44173,12,346,1970.94315068493,1452,1971,72,1.16083389794588,4.28687025799892,7.28963497360739,1.56684224734242,0.0804968945502229,4.80914465196133,1326.55523853034,4.69416808696628,2467.06670135872
"73",1970-12-12,3.02783751990369,44174,12,347,1970.94589041096,1452,1971,73,1.10784867492271,3.70388414688781,7.27417316805183,1.56935116447606,0.0805067410542759,4.82115358963483,1261.23866449183,4.70174487874346,2548.03803682756
"74",1970-12-13,2.95686529768147,44175,12,348,1970.94863013699,1452,1971,74,1.08412968612339,3.37509446434813,7.2836361310148,1.56984947533752,0.0805203957382126,4.82353910220896,1232.28478511982,4.70812520349707,2681.6088489823
"75",1970-12-14,2.92391390879258,44176,12,349,1970.95136986301,1452,1971,75,1.07292309849668,3.19368077387194,7.30450534397776,1.56948474536889,0.0805360746095666,4.82179844468953,1218.11243366783,4.68625349403408,2788.02788779975
"76",1970-12-15,2.76929585323702,44177,12,350,1970.95410958904,1452,1971,76,1.0185930832762,3.07780775799892,7.31278543657035,1.57217016768362,0.0805360391920779,4.83453876202422,1156.7463678133,4.68178737886681,2220.88150112973
"77",1970-12-16,2.63495557545924,44178,12,351,1970.95684931507,1452,1971,77,0.968866322442945,2.98221251990369,7.29656321434813,1.5745651922569,0.0805336199189591,4.84585428334784,1103.20796981697,4.68271883240514,2169.50092618029
"78",1970-12-17,2.78703890879258,44179,12,352,1970.9595890411,1452,1971,78,1.02497970921778,2.89892878974495,7.29385951064443,1.5694551471874,0.0805719520312373,4.82156333642407,1161.03323115259,4.64867697698057,3488.62451208658
"79",1970-12-18,2.57158751990369,44180,12,353,1970.96232876712,1452,1971,79,0.944523420226367,2.81021351196718,7.29284562175554,1.57407966232734,0.0805518762527287,4.84339033288993,1076.12946438468,4.66496323653982,2774.65824653916
"80",1970-12-19,2.53610140879258,44181,12,354,1970.96506849315,1452,1971,80,0.930628023469727,2.73996549609416,7.2334486310148,1.57397288919494,0.0805587541944958,4.84278558535305,1061.1471178507,4.71242503333872,1912.02989806754
"81",1970-12-20,2.4701986310148,44182,12,355,1970.96780821918,1452,1971,81,0.904298564821476,2.67044168657035,6.7826060384222,1.57477319255505,0.0805579154632358,4.84645113728963,1034.35461774256,4.73803928756014,1630.54427034759
"82",1970-12-21,2.35360140879258,44183,12,356,1970.97054794521,1452,1971,82,0.855946669434102,2.58896847228464,5.35741622360739,1.57718847086157,0.0805424380802344,4.85770891585965,987.820751336101,4.70587843828192,3133.37988563195
"83",1970-12-22,2.24714307545924,44184,12,357,1970.97328767123,1452,1971,83,0.809659665167739,2.51437521831638,5.02308636249628,1.57930155702888,0.0806506571989439,4.86787004799385,945.112360658528,4.67929707262123,2314.41836751597
"84",1970-12-23,2.26235140879258,44185,12,358,1970.97602739726,1452,1971,84,0.816404718763413,2.46114605164972,4.45691390879257,1.57781331377442,0.0806166379688402,4.86055174249646,950.078253497422,4.67121448787269,2644.04094357892
"85",1970-12-24,2.29276807545924,44186,12,359,1970.97876712329,1452,1971,85,0.8297598541721,2.3905359326021,4.20158289027406,1.57588517877924,0.0805556442384858,4.85107947623712,960.975373360204,4.61738783993733,3187.6212235013
"86",1970-12-25,2.09505974212591,44187,12,360,1970.98150684932,1452,1971,86,0.739582069495392,2.3224605357767,4.04857015879257,1.58051579004149,0.0811283501304562,4.87443939810256,882.337687061509,4.60155636948045,3027.86599708164
"87",1970-12-26,2.1508236310148,44188,12,361,1970.98424657534,1452,1971,87,0.765850852974485,2.26742085323702,3.93814076064443,1.57780201997647,0.0809689664737246,4.86095851212723,903.317567379762,4.63397044438076,2176.08754888262
"88",1970-12-27,2.12547640879258,44189,12,362,1970.98698630137,1452,1971,88,0.753995969622003,2.21817482149099,3.84368011249628,1.57748956586263,0.081054247404661,4.85952568602705,892.408942388625,4.6418537757533,2161.17233112144
"89",1970-12-28,2.07224724212591,44190,12,363,1970.9897260274,1452,1971,89,0.728633642628874,2.17798136911003,3.72268937175554,1.57803346766696,0.0812261252627383,4.86237131710187,870.569471697678,4.64213090260972,2200.3733077163
"90",1970-12-29,1.98860140879258,44191,12,364,1970.99246575342,1452,1971,90,0.68743158199795,2.14104684530051,3.60085372360739,1.57958544653273,0.0814994905526895,4.8702409277701,836.781232618617,4.62704822877904,2387.97852626568
"91",1970-12-30,1.98606668657036,44192,12,365,1970.99520547945,1452,1971,91,0.686156143392754,2.10157759926877,3.4830736310148,1.57861335207227,0.0815167681333008,4.86547655048242,834.897100999886,4.64307544735972,2024.93199870854
"92",1970-12-31,1.90495557545924,44193,12,366,1970.99794520548,1452,1971,92,0.644458688337845,2.04617581355448,3.37027849212591,1.58020922552692,0.0817931089132209,4.8735250089777,802.124522322517,4.68151098565282,1606.12776161563
"93",1971-01-01,1.92776807545924,44194,1,1,1971.00068493151,1453,1971,93,0.656362896140994,2.02227700403067,3.2458236310148,1.57839694156631,0.0817379962220977,4.86459490950209,810.242850232482,4.66130637574185,1633.10953339909
"94",1971-01-02,1.92776807545924,44195,1,2,1971.00342465753,1453,1971,94,0.656362896140994,1.99041192466559,3.1230585847185,1.57732223996732,0.081795570147056,4.85945639528825,809.38698361254,4.66761087962399,1869.44416384557
"95",1971-01-03,1.88721251990369,44196,1,3,1971.00616438356,1453,1971,95,0.635100883205307,1.95637422625289,2.79692432545924,1.57760563477273,0.0819910207829526,4.86107364873982,792.623149926539,4.69096969008832,1513.30843967803
"96",1971-01-04,1.85679585323702,44197,1,4,1971.00890410959,1453,1971,96,0.618852342690922,1.92559545641162,2.62185951064443,1.57757341582051,0.0821552409088274,4.86110863273032,779.853860759951,4.67440507142085,1503.85801211796
"97",1971-01-05,4.83002501990369,44198,1,5,1971.01164383562,1453,1971,97,1.57485164775535,2.33151311514178,2.60758057545924,1.50539644862745,0.0816465331851323,4.52228961346508,1887.21549909679,4.65555065872151,1731.68827384668
"98",1971-01-06,3.46380974212591,44199,1,6,1971.01438356164,1453,1971,98,1.24236906486324,2.54261926593543,2.58324724212591,1.52987129582665,0.0813507216215765,4.63567961529115,1387.33449518764,4.66759259981408,1771.79468826144
"99",1971-01-07,2.79971251990369,44200,1,7,1971.01712328767,1453,1971,99,1.02951674044711,2.67044168657035,2.55722409397776,1.54522031391554,0.0811742805211846,4.70662465507994,1138.50973209439,4.69270347937909,1426.32250871527
"100",1971-01-08,2.33078890879258,44201,1,8,1971.0198630137,1453,1971,100,0.846206797734434,2.72801609133226,2.52477964953331,1.5583784188413,0.0810225535078077,4.76727281850568,960.034171152502,4.68213529252277,1971.50401334711
"101",1971-01-09,2.14828890879258,44202,1,9,1971.02260273973,1453,1971,101,0.764671668902212,2.75951906752273,2.48405511249628,1.56280117019883,0.0814740659537719,4.78888742197456,888.875746624877,4.67956354326392,2423.23776968798
"102",1971-01-10,2.06210835323702,44203,1,10,1971.02534246575,1453,1971,102,0.723728931855807,2.78450418657035,2.44637224212591,1.56436360895229,0.0818032236216444,4.79680889035504,854.629028497387,4.68638906969182,1646.3015056185
"103",1971-01-11,1.9683236310148,44204,1,11,1971.02808219178,1453,1971,103,0.677182231764053,2.80043672625289,2.41105511249628,1.56629959851382,0.0821730454409719,4.80654712068933,817.416600299043,4.66094929011142,1989.04814443066
"104",1971-01-12,1.82891390879258,44205,1,12,1971.03082191781,1453,1971,104,0.603722298203891,2.37170656752273,2.37345673286665,1.569995936275,0.0827288331976595,4.82493242939257,762.426952914276,4.65031571201508,1769.92789147441
"105",1971-01-13,1.66162224212591,44206,1,13,1971.03356164384,1453,1971,105,0.507794379459064,2.11425121037988,2.33138034397776,1.57517315278475,0.0834429993681385,4.85056274475084,696.366974318856,4.66743627562365,1436.72496186374
"106",1971-01-14,1.64134446434813,44207,1,14,1971.03630136986,1453,1971,106,0.495515701321675,1.94877005958622,2.29378196434813,1.57491766455471,0.0835898756552897,4.8494065929606,687.704832005403,4.62964901467411,2111.60003510126
"107",1971-01-15,1.62867085323702,44208,1,15,1971.03904109589,1453,1971,107,0.487764254714903,1.84846748022115,2.26023914027406,1.57436933729607,0.0837063785048046,4.84680346759515,682.028427373084,4.63669807813154,1815.27246993012
"108",1971-01-16,1.58304585323702,44209,1,16,1971.04178082192,1453,1971,108,0.459350746516649,1.76771847228464,2.2201060384222,1.57517576481026,0.0839665632581194,4.85084656709066,663.475323691171,4.6671219370696,1582.02125932819
"109",1971-01-17,1.50446946434813,44210,1,17,1971.04452054795,1453,1971,109,0.408440320669381,1.68805577387194,2.18453543657035,1.57746494178634,0.08438532032633,4.86214391876468,632.011425728895,4.69358142522976,1296.50005635007
"110",1971-01-18,1.42842779768147,44211,1,18,1971.04726027397,1453,1971,110,0.356574397261111,1.61092779768146,2.14761298286665,1.5798294514127,0.0848142373669669,4.87377801935522,601.502976222559,4.64790909469603,2012.11649060919
"111",1971-01-19,1.34985140879258,44212,1,19,1971.05,1453,1971,111,0.299994518831405,1.54249029768146,2.11026807545924,1.5825171194071,0.0852798366918402,4.88696105758479,569.952397580713,4.6242936342069,3098.3120790831
"112",1971-01-20,1.29662224212591,44213,1,20,1971.05273972603,1453,1971,112,0.259762607804058,1.4903474405386,2.07503543657035,1.58414028739275,0.0856338026370897,4.8949026899982,548.366950157207,4.63986475222749,1983.68046843411
"113",1971-01-21,1.22565001990369,44214,1,21,1971.05547945205,1453,1971,113,0.20347133175598,1.43096251990368,2.04098566805183,1.58683473340503,0.0861045187871624,4.90805247141108,519.743918241216,4.66036870646272,1464.10333167244
"114",1971-01-22,1.25606668657036,44215,1,22,1971.05821917808,1453,1971,114,0.227985161039699,1.37773335323702,2.00744284397776,1.58419264316334,0.0860026898618551,4.89512128768096,531.238934261731,4.66927501322315,1268.06863847623
"115",1971-01-23,1.20790696434813,44216,1,23,1971.06095890411,1453,1971,115,0.188889080278611,1.32414208339575,1.97128080694072,1.58576418991309,0.0863550914561925,4.90275053748439,511.666547214722,4.65246926834557,1465.97666887478
"116",1971-01-24,1.21804585323702,44217,1,24,1971.06369863014,1453,1971,116,0.19724781491491,1.28322442466559,1.94204701064443,1.58411953418198,0.0863918778007818,4.89474940587135,515.119324301794,4.61268451704899,1910.45832690871
"117",1971-01-25,1.20030279768147,44218,1,25,1971.06643835616,1453,1971,117,0.182573856364963,1.25063513895131,1.91036298286665,1.58390648694155,0.0866251044300538,4.8937980272364,507.517009636022,4.59730653196332,2217.01370944883
"118",1971-01-26,1.35745557545924,44219,1,26,1971.06917808219,1453,1971,118,0.30561204703024,1.25172144847511,1.8847622884222,1.5746176988401,0.085855242405774,4.84871100710596,568.677005889398,4.5758759593548,2972.41070196836
"119",1971-01-27,1.5348861310148,44220,1,27,1971.07191780822,1453,1971,119,0.42845619653824,1.28575914688781,1.86685025138517,1.56539721095665,0.0850760096224138,4.80403049260672,637.082476652813,4.57159815716609,3774.86435020894
"120",1971-01-28,1.2839486310148,44221,1,28,1971.07465753425,1453,1971,120,0.249940197469646,1.29408751990369,1.84336182545924,1.57594235181225,0.0865103485464735,4.85534349718701,538.618605378035,4.59083906150017,1850.74074118818
"121",1971-01-29,1.2383236310148,44222,1,29,1971.07739726027,1453,1971,121,0.213758554489598,1.29155279768146,1.81843705694072,1.57712978042515,0.0869035309139389,4.86117996256932,520.103291523715,4.62257731529636,1332.12387235986
"122",1971-01-30,1.29662224212591,44223,1,30,1971.0801369863,1453,1971,122,0.259762607804058,1.30422640879257,1.79815927916294,1.57296271388806,0.0866860618982811,4.84106017749103,542.33507245866,4.63523886189474,1180.89939646958
"123",1971-01-31,1.27380974212591,44224,1,31,1971.08287671233,1453,1971,123,0.24201220700714,1.31219267863384,1.77636066805183,1.57294302958995,0.0869435205677442,4.84103655685632,532.790743228811,4.63313711254161,1483.14262550608
